1028.9;-1.3;73;26.8
1028.4;-0.8;72;26.8
1027.9;-0.2;71;26.8
1027.6;-0.5;71;26.8
1027.5;-0.5;68;26.8
1027.3;-0.6;66;26.8
1026.8;-0.9;65;26.8
1026.9;-1.1;65;26.8
1027.0;-1.1;66;26.8
1026.7;-1.4;64;26.8
1026.5;-1.7;65;26.8
1026.6;-1.8;66;26.8
1026.5;-1.9;68;26.8
1025.9;-2.2;68;26.8
1025.2;-2.3;70;26.8
1024.9;-2.4;72;26.8
1024.7;-2.4;69;26.8
1024.0;-2.8;71;26.8
1023.4;-3.2;71;26.8
1023.2;-3.6;72;26.8
1023.2;-3.9;74;26.8
1022.9;-3.8;74;26.8
1022.9;-3.0;70;26.8
1022.6;-2.8;73;26.8
1022.4;-1.6;68;26.8
1021.6;-0.1;63;26.8
1020.8;0.8;60;26.8
1020.3;0.3;62;26.8
1020.0;-0.3;65;26.8
1019.8;-0.4;67;26.8
1019.6;-0.8;68;26.8
1020.0;-0.8;71;26.8
1020.3;-1.2;80;26.8
1020.2;-2.0;88;27.4
1020.1;-2.2;91;28.0
1019.8;-2.1;91;28.2
1019.6;-1.9;91;28.4
1019.2;-1.9;91;28.8
1018.9;-1.9;92;29.4
1019.0;-1.9;93;30.4
1019.1;-1.9;93;31.2
1019.4;-2.0;93;32.2
1019.5;-2.0;94;32.6
1019.7;-2.3;93;32.6
1020.3;-2.6;93;32.6
1021.0;-2.8;93;32.6
1021.4;-3.2;93;32.6
1021.7;-3.0;93;32.6
1021.8;-1.2;92;32.6
1021.4;-0.3;80;32.8
1020.8;-0.7;79;32.8
1020.5;-0.6;77;32.8
1020.4;-1.1;77;32.8
1020.4;-2.2;81;32.8
1020.6;-4.1;84;32.8
1020.5;-5.6;86;32.8
1020.6;-6.6;87;32.8
1020.5;-7.4;89;32.8
1020.4;-8.2;90;32.8
1019.8;-8.9;90;32.8
1019.4;-8.9;91;32.8
1019.1;-7.8;93;32.8
1018.1;-6.9;93;32.8
1017.6;-6.1;94;32.8
1017.1;-5.3;94;32.8
1016.5;-4.8;94;32.8
1016.1;-4.3;94;33.0
1015.6;-4.0;94;33.0
1015.3;-3.8;95;33.0
1015.3;-3.5;95;33.0
1014.9;-2.9;95;33.0
1014.4;-2.1;95;33.0
1013.9;0.8;96;33.0
1012.9;1.8;94;33.0
1012.1;3.1;87;33.6
1011.2;3.4;84;34.6
1011.0;2.7;86;35.2
1010.7;2.4;87;35.4
1010.3;2.1;87;35.6
1009.7;1.8;88;35.6
1009.1;1.7;87;35.6
1008.6;2.1;87;35.6
1008.4;2.2;86;35.8
1007.7;2.2;86;36.0
1007.3;2.3;85;36.0
1006.9;2.3;86;36.2
1006.5;2.2;87;36.4
1006.4;2.2;85;36.4
1006.0;1.9;85;36.4
1005.8;1.8;85;36.4
1005.9;1.8;85;36.4
1005.5;1.9;85;36.4
1005.8;1.4;88;36.6
1006.3;1.3;89;36.8
1006.6;1.8;88;36.8
1006.8;2.5;86;36.8
1007.0;2.7;85;37.0
1007.0;2.8;87;37.2
1007.2;2.9;83;37.4
1007.3;1.7;88;37.8
1007.7;1.6;90;38.6
1008.0;1.0;92;38.6
1008.5;0.8;93;39.2
1008.8;0.4;93;39.6
1009.4;0.0;94;39.6
1010.1;0.1;94;39.8
1010.7;0.0;95;39.8
1011.3;-0.1;95;39.8
1011.5;-0.7;94;39.8
1012.0;-1.5;94;39.8
1012.3;-2.3;94;39.8
1012.8;-2.0;95;39.8
1012.8;-1.6;95;39.8
1013.1;-1.4;95;39.8
1013.6;-1.4;96;39.8
1013.7;-1.2;96;39.8
1014.2;-1.1;96;39.8
1014.9;-1.1;96;39.8
1015.3;-0.8;96;39.8
1016.1;-0.8;96;39.8
1016.6;-1.1;96;39.8
1016.7;-0.8;96;39.8
1016.7;-0.9;95;39.8
1016.8;-1.0;96;39.8
1017.2;-0.8;95;39.8
1017.7;-1.1;94;39.8
1018.5;-1.3;94;39.8
